ID,AREA,DATA,VTD,COUNTY,STATE,MCD,NAME,POP2000,POPULATION,HISPANIC_O,NH_WHT,NH_DOJ_BLK,NH_DOJ_IND,NH_DOJ_ASN,NH_DOJ_HWN,NH_DOJ_OTH,NH_DOJ_OT1,F18_POP_20,F18_POP,H18_POP,NH18_WHT,NH18_DOJ_B,NH18_DOJ_I,NH18_DOJ_A,NH18_DOJ_H,NH18_DOJ_O,NH18_DOJ_1,USSENGP02,USSENIP02,USSENR02,WELLSTONE,USSENDFL02,USSENCP02,USSENWI02,CONGGP02,CONGIP02,CONGR02,CONGDFL02,CONGNNT02,CONGWI02,MNSENGP02,MNSENIP02,MNSENR02,MNSENDFL02,MNSENCP02,MNSENICP02,MNSENWI02,MNLEGGP02,MNLEGIP02,MNLEGR02,MNLEGDFL02,MNLEGCP02,MNLEGGI02,MNLEGWI02,GOVGP02,GOVIP02,GOVR02,GOVDFL02,GOVCP02,GOVI02,GOVSW02,GOVWI02,SOSGP02,SOSIP02,SOSR02,SOSDFL02,SOSWI02,AGIP02,AGR02,AGDFL02,AGWI02,AUDGP02,AUDIP02,AUDR02,AUDDFL02,AUDWI02,USPRESGP04,USPRESR04,USPRESDFL0,USPRESSE04,USPRESSW04,USPRESCF04,USPRESBL04,USPRESC04,USPRESL04,USPRESWI04,USCONGI04,USCONGR04,USCONGDFL0,USCONGWI04,MNLEGI04,MNLEGR04,MNLEGDFL04,MNLEGWI04,USSENR06,USSENDFL06,USSENIP06,USSENWI06,GOVR06,GOVDFL06,GOVIP06,GOVWI06,AGR06,AGDFL06,AGIP06,AGWI06,SOSR06,SOSDFL06,SOSIP06,SOSWI06,AUDR06,AUDDFL06,AUDWI06,CONGR06,CONGDFL06,CONGIP06,CONGWI06,MNSENR06,MNSENDFL06,MNSENIP06,MNSENWI06,MNLEGR06,MNLEGDFL06,MNLEGIP06,MNLEGWI06,USPRESR08,USPRESDFL1,USPRESGP08,USPRESSWP0,USPRESIND0,USPRESLIB0,USPRESCP08,USPRESWI08,USSENIP08,USSENR08,USSENDFL08,USSENLIB08,USSENCP08,USSENWI08,CONGIP08,CONGR08,CONGDFL08,CONGWI08,MNLEGIP08,MNLEGR08,MNLEGDFL08,MNLEGWI08,CONGIP10,CONGR10,CONGDFL10,CONGWI10,MNSENIP10,MNSENR10,MNSENDFL10,MNSENWI10,MNLEGIP10,MNLEGR10,MNLEGDFL10,MNLEGWI10,GOVIP10,GOVR10,GOVDFL10,GOVGP10,GOVTRP10,GOVGR10,GOVEDP10,GOVWI10,SOSIP10,SOSR10,SOSDFL10,SOSWI10,AUDR10,AUDDFL10,AUDGP10,AUDGR10,AUDWI10,AGIP10,AGR10,AGDFL10,AGTRP10,AGWI10,DEM_INDEX,REP_INDEX,THIRD_INDE,INDEX_VOTE
2439431,0.38,1399,270531565,27053,27,2705343000,Minneapolis W-5 P-3,3448,3209,226,302,1971,78,553,11,0,68,1941,2006,129,256,1248,44,283,4,0,42,7,6,104,3,642,3,0,80,0,60,593,0,1,0,178,58,494,0,0,3,37,22,53,550,0,62,0,28,45,70,542,3,55,7,1,33,23,80,587,1,47,80,591,0,32,25,66,582,7,2,104,1095,3,1,2,5,0,1,1,0,102,907,2,0,84,984,0,75,538,22,0,68,523,29,2,62,509,27,0,74,507,13,1,59,507,1,52,523,50,0,79,534,0,1,48,465,91,0,63,1250,3,0,3,1,0,0,76,111,1062,9,10,0,36,87,1097,1,41,80,1079,0,12,43,527,0,0,53,529,2,0,54,529,0,19,46,543,9,0,0,2,1,23,51,506,2,56,481,30,12,0,18,41,514,3,0,,,,
2439492,0.17,1404,270531590,27053,27,2705343000,Minneapolis W-5 P-8,2087,1633,112,230,854,51,330,0,10,46,1069,1010,66,199,512,42,167,0,4,20,0,4,62,0,235,1,0,31,0,41,206,0,4,0,46,42,188,0,0,2,17,12,44,196,0,16,1,9,20,50,190,0,21,1,0,14,10,48,206,0,29,46,208,0,12,17,52,197,1,0,84,466,0,0,0,3,0,1,1,0,65,400,4,0,64,427,3,30,204,10,0,37,190,11,3,30,183,12,1,28,192,5,0,26,184,0,27,198,19,0,46,196,0,0,25,186,25,1,45,555,2,1,6,1,0,0,32,78,474,6,1,0,24,49,494,0,48,44,456,0,5,17,213,0,0,22,212,3,0,24,215,0,5,21,223,6,1,0,0,0,6,24,207,0,20,197,13,6,0,5,18,210,2,0,,,,
2442744,0.39,1401,270531575,27053,27,2705343000,Minneapolis W-5 P-5,2723,2384,130,544,1315,45,268,0,14,68,1753,1718,78,489,909,32,168,0,4,38,4,8,99,6,692,1,1,63,0,67,626,0,1,0,125,79,558,0,0,1,23,34,61,566,0,70,2,22,59,75,578,3,41,2,1,36,31,101,591,1,32,83,639,1,38,32,77,594,4,1,136,1028,0,0,1,6,1,0,2,0,128,896,2,0,111,960,3,84,635,24,1,89,587,60,2,73,596,29,2,80,577,30,0,83,570,0,59,606,76,0,88,642,0,2,79,558,76,0,69,1077,2,1,6,4,0,0,80,107,932,5,3,0,30,71,977,3,57,65,942,0,19,54,589,1,0,68,593,3,0,67,578,4,28,52,582,3,4,3,10,0,30,65,540,0,65,528,44,14,0,20,53,550,13,2,,,,
2442790,0.20,1406,270531600,27053,27,2705343000,Minneapolis W-5 P-10,2275,1697,136,334,908,27,252,0,2,38,1342,1090,73,300,539,19,136,0,2,21,3,3,98,3,300,2,0,31,0,73,277,0,0,0,71,79,235,0,0,1,9,12,71,256,0,29,0,9,30,84,246,3,25,0,1,16,11,89,271,0,19,74,286,1,18,14,84,265,1,1,111,517,1,0,1,1,2,0,0,0,113,437,1,0,84,484,1,54,226,15,1,57,217,15,0,60,203,10,1,63,198,8,1,53,198,1,51,201,39,1,73,213,0,1,61,185,32,1,86,585,4,0,4,1,0,0,78,99,470,6,5,0,35,71,518,2,46,60,496,0,6,38,202,0,0,43,218,0,0,49,206,0,29,40,197,2,0,4,2,0,18,40,197,0,49,185,18,5,0,14,35,206,6,0,,,,
2442837,0.25,1398,270531560,27053,27,2705343000,Minneapolis W-5 P-2,2972,2412,199,478,1133,30,512,2,8,50,1657,1505,113,423,627,24,280,2,4,32,4,7,148,0,426,2,0,67,0,101,385,0,3,0,99,108,343,0,0,4,39,0,99,391,0,0,9,22,50,112,364,0,26,0,0,21,25,120,383,0,38,118,390,2,28,34,109,364,2,1,148,772,0,1,1,6,0,3,0,0,123,654,6,0,118,705,11,68,320,21,1,74,303,33,1,64,306,20,2,70,308,12,1,64,286,1,59,295,53,0,78,322,0,2,63,308,0,1,95,729,1,0,7,1,3,0,75,116,621,2,9,0,38,83,656,0,0,92,657,2,12,56,272,0,0,58,292,0,0,58,284,2,20,48,279,4,0,3,5,2,14,56,277,0,57,257,18,14,0,12,50,282,5,0,,,,
2442893,0.22,1396,270531550,27053,27,2705343000,Minneapolis W-4 P-10,2627,2441,162,650,1200,48,336,0,8,37,1608,1556,89,568,677,34,174,0,2,12,10,8,143,3,526,0,0,59,0,111,489,0,5,0,90,112,446,0,0,2,52,0,100,479,0,0,11,27,58,144,415,0,32,4,0,32,22,146,459,2,30,124,502,1,36,34,120,446,4,3,181,845,1,0,1,5,1,2,2,0,153,755,1,0,133,806,3,94,451,10,3,107,418,31,3,87,429,18,5,96,419,14,3,100,404,4,89,381,76,3,105,450,0,4,85,434,0,4,109,797,1,0,4,2,2,0,76,124,684,9,5,0,46,100,717,4,0,99,738,4,14,69,358,0,0,72,392,0,0,76,390,1,28,79,356,3,0,3,5,1,15,77,360,1,75,352,20,11,0,20,66,367,6,0,,,,
2442940,0.37,1395,270531545,27053,27,2705343000,Minneapolis W-4 P-9,4182,3374,258,1033,1585,77,349,0,4,68,2589,2260,161,885,925,47,208,0,2,32,13,21,240,3,814,1,0,123,0,183,744,0,1,0,178,174,690,0,0,3,138,0,189,703,0,0,3,64,107,217,651,2,35,2,1,61,61,191,728,1,73,189,775,6,79,74,174,684,5,4,281,1318,1,1,2,13,2,3,1,0,246,1119,6,0,247,1179,11,133,725,34,0,159,670,59,0,145,684,30,1,146,678,30,1,137,659,1,118,638,129,2,155,719,0,3,123,680,0,4,172,1421,6,1,11,4,1,0,176,204,1172,9,9,0,95,174,1221,3,0,191,1255,5,22,118,650,2,0,132,684,1,0,135,676,2,66,121,633,7,3,7,4,1,34,121,653,0,129,632,44,13,0,25,112,676,5,0,,,,
2447258,0.25,1421,270531675,27053,27,2705343000,Minneapolis W-7 P-7,653,2295,60,1985,90,2,143,0,2,13,636,2189,53,1913,78,2,133,0,1,9,8,13,368,4,566,0,0,67,0,287,567,0,1,0,71,299,502,0,0,2,62,54,250,375,0,141,1,42,145,317,445,0,4,2,1,87,49,340,426,1,47,327,538,0,68,77,297,417,3,1,416,956,1,0,1,10,0,2,0,0,376,835,1,0,411,840,5,258,882,38,2,364,683,135,2,280,753,62,2,315,753,50,2,289,722,2,259,633,258,2,302,814,0,6,319,675,99,1,432,1396,0,0,8,10,2,0,225,561,1024,18,2,0,115,431,1166,4,122,412,1072,0,43,322,763,3,0,332,797,3,0,352,761,3,171,311,696,4,0,3,1,0,42,315,771,2,330,743,34,17,1,40,304,789,3,2,,,,
2447306,0.44,1386,270531500,27053,27,2705343000,Minneapolis W-3 P-9,2692,2130,221,346,1031,50,412,1,12,57,1453,1270,113,303,583,35,210,1,4,21,3,8,71,4,317,0,0,38,0,52,284,0,0,0,67,56,252,0,0,2,20,25,46,263,0,22,1,23,28,52,257,0,19,2,0,22,18,63,276,0,11,61,300,2,25,19,54,276,0,0,107,585,1,0,0,4,0,1,0,0,85,506,1,0,82,536,1,43,286,16,1,46,276,22,1,44,261,15,0,48,266,15,0,42,260,1,34,269,42,0,58,281,0,0,45,249,39,0,64,613,2,1,10,2,0,0,69,92,506,4,2,0,39,66,548,1,37,69,519,0,5,35,228,1,0,43,234,1,0,41,234,1,14,38,227,2,0,4,2,0,11,40,224,0,40,225,10,9,0,12,35,227,3,0,,,,
2447368,0.44,1405,270531595,27053,27,2705343000,Minneapolis W-5 P-9,109,774,22,671,50,3,27,0,1,0,105,749,22,650,47,3,26,0,1,0,0,0,14,0,29,0,0,9,0,12,18,0,0,0,3,13,22,0,0,0,9,1,9,17,0,0,0,9,5,13,16,0,0,0,0,11,0,11,16,0,1,9,28,0,7,4,9,17,0,0,33,118,0,0,0,3,0,1,0,0,34,100,0,0,33,109,0,31,156,9,0,59,113,25,0,42,131,9,0,44,130,12,0,40,126,0,34,121,40,0,43,144,0,0,41,132,10,0,108,341,0,0,8,2,0,0,56,137,258,3,0,0,28,105,291,0,40,92,266,0,11,76,215,0,0,86,218,0,0,88,212,0,53,76,188,0,0,1,3,0,12,80,215,0,77,198,12,5,0,16,71,213,0,0,,,,
2447423,0.47,1385,270531495,27053,27,2705343000,Minneapolis W-3 P-8,3548,2343,176,380,1188,59,454,0,9,77,1943,1477,96,333,708,42,258,0,2,38,7,9,103,0,395,2,2,39,0,70,365,0,2,0,83,78,309,0,0,1,37,23,63,308,0,30,1,28,37,91,295,3,32,8,1,28,22,83,340,2,38,80,349,2,31,40,75,326,1,2,129,751,0,0,5,5,1,2,1,0,128,628,3,0,102,671,5,74,324,22,1,70,311,34,0,69,299,21,1,73,304,17,0,60,298,0,62,299,54,0,77,330,0,2,60,292,48,0,98,737,2,0,7,3,0,0,59,120,622,7,5,0,35,89,644,3,45,87,595,0,11,46,269,0,0,58,271,4,0,60,263,0,14,59,272,1,1,1,4,0,17,53,263,1,54,248,18,7,1,10,50,262,6,2,,,,
2447491,0.60,1384,270531490,27053,27,2705343000,Minneapolis W-3 P-7,3658,3132,296,793,1404,81,486,2,17,53,2171,1956,173,679,766,53,255,2,11,17,10,4,197,4,597,1,2,90,0,153,534,0,2,0,135,139,498,0,0,2,93,0,146,519,0,0,5,40,77,158,476,1,33,2,2,56,40,172,509,0,62,142,566,1,58,49,148,503,3,2,216,1047,2,0,0,7,1,1,1,0,176,874,2,0,177,923,6,120,541,20,0,132,497,50,2,124,511,15,2,133,503,22,2,114,490,2,105,466,107,3,133,549,0,2,112,527,0,3,180,999,1,0,6,2,1,0,121,184,860,6,5,0,68,158,918,0,0,159,942,1,20,91,405,0,0,101,430,1,0,98,432,2,31,95,419,4,0,2,0,1,19,102,401,1,100,390,20,13,1,23,90,411,3,1,,,,
